season,round,driverId,position,points,wins,points_after_race,wins_after_race,position_after_race
2009,16,piquet_jr,20,0.0,0,0.0,0.0,20.0
2009,16,kobayashi,21,0.0,0,,,
2009,16,liuzzi,22,0.0,0,0.0,0.0,21.0
2009,16,grosjean,23,0.0,0,0.0,0.0,23.0
2009,16,alguersuari,24,0.0,0,0.0,0.0,24.0
2009,16,badoer,25,0.0,0,0.0,0.0,22.0
2009,17,button,1,95.0,6,89.0,6.0,1.0
2009,17,vettel,2,84.0,4,74.0,3.0,2.0
2009,17,barrichello,3,77.0,2,72.0,2.0,3.0
2009,17,webber,4,69.5,2,61.5,2.0,4.0
2009,17,hamilton,5,49.0,2,49.0,2.0,5.0
2009,17,raikkonen,6,48.0,1,48.0,1.0,6.0
2009,17,rosberg,7,34.5,0,34.5,0.0,7.0
2009,17,trulli,8,32.5,0,30.5,0.0,8.0
2009,17,alonso,9,26.0,0,26.0,0.0,9.0
2009,17,glock,10,24.0,0,24.0,0.0,10.0
2009,17,massa,11,22.0,0,22.0,0.0,11.0
2009,17,kovalainen,12,22.0,0,22.0,0.0,12.0
2009,17,heidfeld,13,19.0,0,15.0,0.0,14.0
2009,17,kubica,14,17.0,0,17.0,0.0,13.0
2009,17,fisichella,15,8.0,0,8.0,0.0,15.0
2009,17,buemi,16,6.0,0,5.0,0.0,17.0
2009,17,sutil,17,5.0,0,5.0,0.0,16.0
2009,17,kobayashi,18,3.0,0,0.0,0.0,21.0
2009,17,bourdais,19,2.0,0,2.0,0.0,18.0
2009,17,nakajima,20,0.0,0,0.0,0.0,19.0
2009,17,piquet_jr,21,0.0,0,0.0,0.0,20.0
2009,17,liuzzi,22,0.0,0,0.0,0.0,22.0
2009,17,grosjean,23,0.0,0,0.0,0.0,23.0
2009,17,alguersuari,24,0.0,0,0.0,0.0,24.0
2009,17,badoer,25,0.0,0,0.0,0.0,25.0
2010,1,alonso,1,25.0,1,,,
2010,1,massa,2,18.0,0,,,
2010,1,hamilton,3,15.0,0,,,
2010,1,vettel,4,12.0,0,,,
2010,1,rosberg,5,10.0,0,,,
2010,1,michael_schumacher,6,8.0,0,,,
2010,1,button,7,6.0,0,,,
2010,1,webber,8,4.0,0,,,
2010,1,liuzzi,9,2.0,0,,,
2010,1,barrichello,10,1.0,0,,,
2010,1,kubica,11,0.0,0,,,
2010,1,sutil,12,0.0,0,,,
2010,1,alguersuari,13,0.0,0,,,
2010,1,hulkenberg,14,0.0,0,,,
2010,1,kovalainen,15,0.0,0,,,
2010,1,buemi,16,0.0,0,,,
2010,1,trulli,17,0.0,0,,,
2010,1,rosa,18,0.0,0,,,
2010,1,bruno_senna,19,0.0,0,,,
2010,1,glock,20,0.0,0,,,
2010,1,petrov,21,0.0,0,,,
2010,1,kobayashi,22,0.0,0,,,
2010,1,grassi,23,0.0,0,,,
2010,1,chandhok,24,0.0,0,,,
2010,2,alonso,1,37.0,1,25.0,1.0,1.0
2010,2,massa,2,33.0,0,18.0,0.0,2.0
2010,2,button,3,31.0,1,6.0,0.0,7.0
2010,2,hamilton,4,23.0,0,15.0,0.0,3.0
2010,2,rosberg,5,20.0,0,10.0,0.0,5.0
2010,2,kubica,6,18.0,0,0.0,0.0,11.0
2010,2,vettel,7,12.0,0,12.0,0.0,4.0
2010,2,michael_schumacher,8,9.0,0,8.0,0.0,6.0
2010,2,liuzzi,9,8.0,0,2.0,0.0,9.0
2010,2,webber,10,6.0,0,4.0,0.0,8.0
2010,2,barrichello,11,5.0,0,1.0,0.0,10.0
2010,2,alguersuari,12,0.0,0,0.0,0.0,13.0
2010,2,sutil,13,0.0,0,0.0,0.0,12.0
2010,2,rosa,14,0.0,0,0.0,0.0,18.0
2010,2,kovalainen,15,0.0,0,0.0,0.0,15.0
2010,2,chandhok,16,0.0,0,0.0,0.0,24.0
2010,2,hulkenberg,17,0.0,0,0.0,0.0,14.0
2010,2,buemi,18,0.0,0,0.0,0.0,16.0
2010,2,trulli,19,0.0,0,0.0,0.0,17.0
2010,2,bruno_senna,20,0.0,0,0.0,0.0,19.0
2010,2,glock,21,0.0,0,0.0,0.0,20.0
2010,2,petrov,22,0.0,0,0.0,0.0,21.0
2010,2,kobayashi,23,0.0,0,0.0,0.0,22.0
2010,2,grassi,24,0.0,0,0.0,0.0,23.0
2010,3,massa,1,39.0,0,33.0,0.0,2.0
2010,3,alonso,2,37.0,1,37.0,1.0,1.0
2010,3,vettel,3,37.0,1,12.0,0.0,7.0
2010,3,button,4,35.0,1,31.0,1.0,3.0
2010,3,rosberg,5,35.0,0,20.0,0.0,5.0
2010,3,hamilton,6,31.0,0,23.0,0.0,4.0
2010,3,kubica,7,30.0,0,18.0,0.0,6.0
2010,3,webber,8,24.0,0,6.0,0.0,10.0
2010,3,sutil,9,10.0,0,0.0,0.0,13.0
2010,3,michael_schumacher,10,9.0,0,9.0,0.0,8.0
2010,3,liuzzi,11,8.0,0,8.0,0.0,9.0
2010,3,barrichello,12,5.0,0,5.0,0.0,11.0
2010,3,alguersuari,13,2.0,0,0.0,0.0,12.0
2010,3,hulkenberg,14,1.0,0,0.0,0.0,17.0
2010,3,buemi,15,0.0,0,0.0,0.0,18.0
2010,3,rosa,16,0.0,0,0.0,0.0,14.0
2010,3,kovalainen,17,0.0,0,0.0,0.0,15.0
2010,3,chandhok,18,0.0,0,0.0,0.0,16.0
2010,3,grassi,19,0.0,0,0.0,0.0,24.0
2010,3,bruno_senna,20,0.0,0,0.0,0.0,20.0
2010,3,trulli,21,0.0,0,0.0,0.0,19.0
2010,3,glock,22,0.0,0,0.0,0.0,21.0
2010,3,petrov,23,0.0,0,0.0,0.0,22.0
2010,3,kobayashi,24,0.0,0,0.0,0.0,23.0
2010,4,button,1,60.0,2,35.0,1.0,4.0
2010,4,rosberg,2,50.0,0,35.0,0.0,5.0
2010,4,alonso,3,49.0,1,37.0,1.0,2.0
2010,4,hamilton,4,49.0,0,31.0,0.0,6.0
2010,4,vettel,5,45.0,1,37.0,1.0,3.0
2010,4,massa,6,41.0,0,39.0,0.0,1.0
2010,4,kubica,7,40.0,0,30.0,0.0,7.0
2010,4,webber,8,28.0,0,24.0,0.0,8.0
2010,4,sutil,9,10.0,0,10.0,0.0,9.0
2010,4,michael_schumacher,10,10.0,0,9.0,0.0,10.0
2010,4,liuzzi,11,8.0,0,8.0,0.0,11.0
2010,4,petrov,12,6.0,0,0.0,0.0,23.0
2010,4,barrichello,13,5.0,0,5.0,0.0,12.0
2010,4,alguersuari,14,2.0,0,2.0,0.0,13.0
2010,4,hulkenberg,15,1.0,0,1.0,0.0,14.0
2010,4,buemi,16,0.0,0,0.0,0.0,15.0
2010,4,rosa,17,0.0,0,0.0,0.0,16.0
2010,4,kovalainen,18,0.0,0,0.0,0.0,17.0
2010,4,chandhok,19,0.0,0,0.0,0.0,18.0
2010,4,grassi,20,0.0,0,0.0,0.0,19.0
2010,4,bruno_senna,21,0.0,0,0.0,0.0,20.0
2010,4,trulli,22,0.0,0,0.0,0.0,21.0
2010,4,glock,23,0.0,0,0.0,0.0,22.0
2010,4,kobayashi,24,0.0,0,0.0,0.0,24.0
2010,5,button,1,70.0,2,60.0,2.0,1.0
2010,5,alonso,2,67.0,1,49.0,1.0,3.0
2010,5,vettel,3,60.0,1,45.0,1.0,5.0
2010,5,webber,4,53.0,1,28.0,0.0,8.0
2010,5,rosberg,5,50.0,0,50.0,0.0,2.0
2010,5,hamilton,6,49.0,0,49.0,0.0,4.0
2010,5,massa,7,49.0,0,41.0,0.0,6.0
2010,5,kubica,8,44.0,0,40.0,0.0,7.0
2010,5,michael_schumacher,9,22.0,0,10.0,0.0,10.0
2010,5,sutil,10,16.0,0,10.0,0.0,9.0
2010,5,liuzzi,11,8.0,0,8.0,0.0,11.0
2010,5,barrichello,12,7.0,0,5.0,0.0,13.0
2010,5,petrov,13,6.0,0,6.0,0.0,12.0
2010,5,alguersuari,14,3.0,0,2.0,0.0,14.0
2010,5,hulkenberg,15,1.0,0,1.0,0.0,15.0
2010,5,buemi,16,0.0,0,0.0,0.0,16.0
2010,5,rosa,17,0.0,0,0.0,0.0,17.0
2010,5,kobayashi,18,0.0,0,0.0,0.0,24.0
2010,5,kovalainen,19,0.0,0,0.0,0.0,18.0
2010,5,chandhok,20,0.0,0,0.0,0.0,19.0
2010,5,grassi,21,0.0,0,0.0,0.0,20.0
2010,5,bruno_senna,22,0.0,0,0.0,0.0,21.0
2010,5,trulli,23,0.0,0,0.0,0.0,22.0
2010,5,glock,24,0.0,0,0.0,0.0,23.0
2010,6,webber,1,78.0,2,53.0,1.0,4.0
2010,6,vettel,2,78.0,1,60.0,1.0,3.0
2010,6,alonso,3,75.0,1,67.0,1.0,2.0
2010,6,button,4,70.0,2,70.0,2.0,1.0
2010,6,massa,5,61.0,0,49.0,0.0,7.0
2010,6,kubica,6,59.0,0,44.0,0.0,8.0
2010,6,hamilton,7,59.0,0,49.0,0.0,6.0
2010,6,rosberg,8,56.0,0,50.0,0.0,5.0
2010,6,michael_schumacher,9,22.0,0,22.0,0.0,9.0
2010,6,sutil,10,20.0,0,16.0,0.0,10.0
2010,6,liuzzi,11,10.0,0,8.0,0.0,11.0
2010,6,barrichello,12,7.0,0,7.0,0.0,12.0
2010,6,petrov,13,6.0,0,6.0,0.0,13.0
2010,6,alguersuari,14,3.0,0,3.0,0.0,14.0
2010,6,buemi,15,1.0,0,0.0,0.0,16.0
2010,6,hulkenberg,16,1.0,0,1.0,0.0,15.0
2010,6,rosa,17,0.0,0,0.0,0.0,17.0
2010,6,kobayashi,18,0.0,0,0.0,0.0,18.0
2010,6,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,6,chandhok,20,0.0,0,0.0,0.0,20.0
2010,6,grassi,21,0.0,0,0.0,0.0,21.0
2010,6,trulli,22,0.0,0,0.0,0.0,23.0
2010,6,bruno_senna,23,0.0,0,0.0,0.0,22.0
2010,6,glock,24,0.0,0,0.0,0.0,24.0
2010,7,webber,1,93.0,2,78.0,2.0,1.0
2010,7,button,2,88.0,2,70.0,2.0,4.0
2010,7,hamilton,3,84.0,1,59.0,0.0,7.0
2010,7,alonso,4,79.0,1,75.0,1.0,3.0
2010,7,vettel,5,78.0,1,78.0,1.0,2.0
2010,7,kubica,6,67.0,0,59.0,0.0,6.0
2010,7,massa,7,67.0,0,61.0,0.0,5.0
2010,7,rosberg,8,66.0,0,56.0,0.0,8.0
2010,7,michael_schumacher,9,34.0,0,22.0,0.0,9.0
2010,7,sutil,10,22.0,0,20.0,0.0,10.0
2010,7,liuzzi,11,10.0,0,10.0,0.0,11.0
2010,7,barrichello,12,7.0,0,7.0,0.0,12.0
2010,7,petrov,13,6.0,0,6.0,0.0,13.0
2010,7,alguersuari,14,3.0,0,3.0,0.0,14.0
2010,7,buemi,15,1.0,0,1.0,0.0,15.0
2010,7,kobayashi,16,1.0,0,0.0,0.0,18.0
2010,7,hulkenberg,17,1.0,0,1.0,0.0,16.0
2010,7,rosa,18,0.0,0,0.0,0.0,17.0
2010,7,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,7,chandhok,20,0.0,0,0.0,0.0,20.0
2010,7,grassi,21,0.0,0,0.0,0.0,21.0
2010,7,trulli,22,0.0,0,0.0,0.0,22.0
2010,7,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,7,glock,24,0.0,0,0.0,0.0,24.0
2010,8,hamilton,1,109.0,2,84.0,1.0,3.0
2010,8,button,2,106.0,2,88.0,2.0,2.0
2010,8,webber,3,103.0,2,93.0,2.0,1.0
2010,8,alonso,4,94.0,1,79.0,1.0,4.0
2010,8,vettel,5,90.0,1,78.0,1.0,5.0
2010,8,rosberg,6,74.0,0,66.0,0.0,8.0
2010,8,kubica,7,73.0,0,67.0,0.0,6.0
2010,8,massa,8,67.0,0,67.0,0.0,7.0
2010,8,michael_schumacher,9,34.0,0,34.0,0.0,9.0
2010,8,sutil,10,23.0,0,22.0,0.0,10.0
2010,8,liuzzi,11,12.0,0,10.0,0.0,11.0
2010,8,barrichello,12,7.0,0,7.0,0.0,12.0
2010,8,petrov,13,6.0,0,6.0,0.0,13.0
2010,8,buemi,14,5.0,0,1.0,0.0,15.0
2010,8,alguersuari,15,3.0,0,3.0,0.0,14.0
2010,8,kobayashi,16,1.0,0,1.0,0.0,16.0
2010,8,hulkenberg,17,1.0,0,1.0,0.0,17.0
2010,8,rosa,18,0.0,0,0.0,0.0,18.0
2010,8,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,8,chandhok,20,0.0,0,0.0,0.0,20.0
2010,8,grassi,21,0.0,0,0.0,0.0,21.0
2010,8,trulli,22,0.0,0,0.0,0.0,22.0
2010,8,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,8,glock,24,0.0,0,0.0,0.0,24.0
2010,9,hamilton,1,127.0,2,109.0,2.0,1.0
2010,9,button,2,121.0,2,106.0,2.0,2.0
2010,9,vettel,3,115.0,2,90.0,1.0,5.0
2010,9,webber,4,103.0,2,103.0,2.0,3.0
2010,9,alonso,5,98.0,1,94.0,1.0,4.0
2010,9,kubica,6,83.0,0,73.0,0.0,7.0
2010,9,rosberg,7,75.0,0,74.0,0.0,6.0
2010,9,massa,8,67.0,0,67.0,0.0,8.0
2010,9,michael_schumacher,9,34.0,0,34.0,0.0,9.0
2010,9,sutil,10,31.0,0,23.0,0.0,10.0
2010,9,barrichello,11,19.0,0,7.0,0.0,12.0
2010,9,liuzzi,12,12.0,0,12.0,0.0,11.0
2010,9,kobayashi,13,7.0,0,1.0,0.0,16.0
2010,9,buemi,14,7.0,0,5.0,0.0,14.0
2010,9,petrov,15,6.0,0,6.0,0.0,13.0
2010,9,alguersuari,16,3.0,0,3.0,0.0,15.0
2010,9,hulkenberg,17,1.0,0,1.0,0.0,17.0
2010,9,rosa,18,0.0,0,0.0,0.0,18.0
2010,9,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,9,chandhok,20,0.0,0,0.0,0.0,20.0
2010,9,grassi,21,0.0,0,0.0,0.0,21.0
2010,9,trulli,22,0.0,0,0.0,0.0,22.0
2010,9,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,9,glock,24,0.0,0,0.0,0.0,24.0
2010,10,hamilton,1,145.0,2,127.0,2.0,1.0
2010,10,button,2,133.0,2,121.0,2.0,2.0
2010,10,webber,3,128.0,3,103.0,2.0,4.0
2010,10,vettel,4,121.0,2,115.0,2.0,3.0
2010,10,alonso,5,98.0,1,98.0,1.0,5.0
2010,10,rosberg,6,90.0,0,75.0,0.0,7.0
2010,10,kubica,7,83.0,0,83.0,0.0,6.0
2010,10,massa,8,67.0,0,67.0,0.0,8.0
2010,10,michael_schumacher,9,36.0,0,34.0,0.0,9.0
2010,10,sutil,10,35.0,0,31.0,0.0,10.0
2010,10,barrichello,11,29.0,0,19.0,0.0,11.0
2010,10,kobayashi,12,15.0,0,7.0,0.0,13.0
2010,10,liuzzi,13,12.0,0,12.0,0.0,12.0
2010,10,buemi,14,7.0,0,7.0,0.0,14.0
2010,10,petrov,15,6.0,0,6.0,0.0,15.0
2010,10,alguersuari,16,3.0,0,3.0,0.0,16.0
2010,10,hulkenberg,17,2.0,0,1.0,0.0,17.0
2010,10,rosa,18,0.0,0,0.0,0.0,18.0
2010,10,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,10,chandhok,20,0.0,0,0.0,0.0,20.0
2010,10,grassi,21,0.0,0,0.0,0.0,21.0
2010,10,trulli,22,0.0,0,0.0,0.0,22.0
2010,10,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,10,glock,24,0.0,0,0.0,0.0,24.0
2010,10,yamamoto,25,0.0,0,,,
2010,11,hamilton,1,157.0,2,145.0,2.0,1.0
2010,11,button,2,143.0,2,133.0,2.0,2.0
2010,11,webber,3,136.0,3,128.0,3.0,3.0
2010,11,vettel,4,136.0,2,121.0,2.0,4.0
2010,11,alonso,5,123.0,2,98.0,1.0,5.0
2010,11,rosberg,6,94.0,0,90.0,0.0,6.0
2010,11,kubica,7,89.0,0,83.0,0.0,7.0
2010,11,massa,8,85.0,0,67.0,0.0,8.0
2010,11,michael_schumacher,9,38.0,0,36.0,0.0,9.0
2010,11,sutil,10,35.0,0,35.0,0.0,10.0
2010,11,barrichello,11,29.0,0,29.0,0.0,11.0
2010,11,kobayashi,12,15.0,0,15.0,0.0,12.0
2010,11,liuzzi,13,12.0,0,12.0,0.0,13.0
2010,11,petrov,14,7.0,0,6.0,0.0,15.0
2010,11,buemi,15,7.0,0,7.0,0.0,14.0
2010,11,alguersuari,16,3.0,0,3.0,0.0,16.0
2010,11,hulkenberg,17,2.0,0,2.0,0.0,17.0
2010,11,rosa,18,0.0,0,0.0,0.0,18.0
2010,11,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,11,chandhok,20,0.0,0,0.0,0.0,20.0
2010,11,grassi,21,0.0,0,0.0,0.0,21.0
2010,11,trulli,22,0.0,0,0.0,0.0,22.0
2010,11,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,11,glock,24,0.0,0,0.0,0.0,24.0
2010,11,yamamoto,25,0.0,0,0.0,0.0,25.0
2010,12,webber,1,161.0,4,136.0,3.0,3.0
2010,12,hamilton,2,157.0,2,157.0,2.0,1.0
2010,12,vettel,3,151.0,2,136.0,2.0,4.0
2010,12,button,4,147.0,2,143.0,2.0,2.0
2010,12,alonso,5,141.0,2,123.0,2.0,5.0
2010,12,massa,6,97.0,0,85.0,0.0,8.0
2010,12,rosberg,7,94.0,0,94.0,0.0,6.0
2010,12,kubica,8,89.0,0,89.0,0.0,7.0
2010,12,michael_schumacher,9,38.0,0,38.0,0.0,9.0
2010,12,sutil,10,35.0,0,35.0,0.0,10.0
2010,12,barrichello,11,30.0,0,29.0,0.0,11.0
2010,12,petrov,12,17.0,0,7.0,0.0,14.0
2010,12,kobayashi,13,17.0,0,15.0,0.0,12.0
2010,12,liuzzi,14,12.0,0,12.0,0.0,13.0
2010,12,hulkenberg,15,10.0,0,2.0,0.0,17.0
2010,12,buemi,16,7.0,0,7.0,0.0,15.0
2010,12,rosa,17,6.0,0,0.0,0.0,18.0
2010,12,alguersuari,18,3.0,0,3.0,0.0,16.0
2010,12,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,12,chandhok,20,0.0,0,0.0,0.0,20.0
2010,12,grassi,21,0.0,0,0.0,0.0,21.0
2010,12,trulli,22,0.0,0,0.0,0.0,22.0
2010,12,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,12,glock,24,0.0,0,0.0,0.0,24.0
2010,12,yamamoto,25,0.0,0,0.0,0.0,25.0
2010,13,hamilton,1,182.0,3,157.0,2.0,2.0
2010,13,webber,2,179.0,4,161.0,4.0,1.0
2010,13,vettel,3,151.0,2,151.0,2.0,3.0
2010,13,button,4,147.0,2,147.0,2.0,4.0
2010,13,alonso,5,141.0,2,141.0,2.0,5.0
2010,13,massa,6,109.0,0,97.0,0.0,6.0
2010,13,kubica,7,104.0,0,89.0,0.0,8.0
2010,13,rosberg,8,102.0,0,94.0,0.0,7.0
2010,13,sutil,9,45.0,0,35.0,0.0,10.0
2010,13,michael_schumacher,10,44.0,0,38.0,0.0,9.0
2010,13,barrichello,11,30.0,0,30.0,0.0,11.0
2010,13,kobayashi,12,21.0,0,17.0,0.0,13.0
2010,13,petrov,13,19.0,0,17.0,0.0,12.0
2010,13,liuzzi,14,13.0,0,12.0,0.0,14.0
2010,13,hulkenberg,15,10.0,0,10.0,0.0,15.0
2010,13,buemi,16,7.0,0,7.0,0.0,16.0
2010,13,rosa,17,6.0,0,6.0,0.0,17.0
2010,13,alguersuari,18,3.0,0,3.0,0.0,18.0
2010,13,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,13,chandhok,20,0.0,0,0.0,0.0,20.0
2010,13,grassi,21,0.0,0,0.0,0.0,21.0
2010,13,trulli,22,0.0,0,0.0,0.0,22.0
2010,13,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,13,glock,24,0.0,0,0.0,0.0,24.0
2010,13,yamamoto,25,0.0,0,0.0,0.0,25.0
2010,14,webber,1,187.0,4,179.0,4.0,2.0
2010,14,hamilton,2,182.0,3,182.0,3.0,1.0
2010,14,alonso,3,166.0,3,141.0,2.0,5.0
2010,14,button,4,165.0,2,147.0,2.0,4.0
2010,14,vettel,5,163.0,2,151.0,2.0,3.0
2010,14,massa,6,124.0,0,109.0,0.0,6.0
2010,14,rosberg,7,112.0,0,102.0,0.0,8.0
2010,14,kubica,8,108.0,0,104.0,0.0,7.0
2010,14,michael_schumacher,9,46.0,0,44.0,0.0,10.0
2010,14,sutil,10,45.0,0,45.0,0.0,9.0
2010,14,barrichello,11,31.0,0,30.0,0.0,11.0
2010,14,kobayashi,12,21.0,0,21.0,0.0,12.0
2010,14,petrov,13,19.0,0,19.0,0.0,13.0
2010,14,hulkenberg,14,16.0,0,10.0,0.0,15.0
2010,14,liuzzi,15,13.0,0,13.0,0.0,14.0
2010,14,buemi,16,7.0,0,7.0,0.0,16.0
2010,14,rosa,17,6.0,0,6.0,0.0,17.0
2010,14,alguersuari,18,3.0,0,3.0,0.0,18.0
2010,14,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,14,chandhok,20,0.0,0,0.0,0.0,20.0
2010,14,grassi,21,0.0,0,0.0,0.0,21.0
2010,14,trulli,22,0.0,0,0.0,0.0,22.0
2010,14,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,14,glock,24,0.0,0,0.0,0.0,24.0
2010,14,yamamoto,25,0.0,0,0.0,0.0,25.0
2010,15,webber,1,202.0,4,187.0,4.0,1.0
2010,15,alonso,2,191.0,4,166.0,3.0,3.0
2010,15,hamilton,3,182.0,3,182.0,3.0,2.0
2010,15,vettel,4,181.0,2,163.0,2.0,5.0
2010,15,button,5,177.0,2,165.0,2.0,4.0
2010,15,massa,6,128.0,0,124.0,0.0,6.0
2010,15,rosberg,7,122.0,0,112.0,0.0,7.0
2010,15,kubica,8,114.0,0,108.0,0.0,8.0
2010,15,sutil,9,47.0,0,45.0,0.0,10.0
2010,15,michael_schumacher,10,46.0,0,46.0,0.0,9.0
2010,15,barrichello,11,39.0,0,31.0,0.0,11.0
2010,15,kobayashi,12,21.0,0,21.0,0.0,12.0
2010,15,petrov,13,19.0,0,19.0,0.0,13.0
2010,15,hulkenberg,14,17.0,0,16.0,0.0,14.0
2010,15,liuzzi,15,13.0,0,13.0,0.0,15.0
2010,15,buemi,16,7.0,0,7.0,0.0,16.0
2010,15,rosa,17,6.0,0,6.0,0.0,17.0
2010,15,alguersuari,18,3.0,0,3.0,0.0,18.0
2010,15,kovalainen,19,0.0,0,0.0,0.0,19.0
2010,15,chandhok,20,0.0,0,0.0,0.0,20.0
2010,15,grassi,21,0.0,0,0.0,0.0,21.0
2010,15,trulli,22,0.0,0,0.0,0.0,22.0
2010,15,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,15,glock,24,0.0,0,0.0,0.0,24.0
2010,15,yamamoto,25,0.0,0,0.0,0.0,25.0
2010,15,heidfeld,26,0.0,0,,,
2010,15,klien,27,0.0,0,,,
2010,16,webber,1,220.0,4,202.0,4.0,1.0
2010,16,alonso,2,206.0,4,191.0,4.0,2.0
2010,16,vettel,3,206.0,3,181.0,2.0,4.0
2010,16,hamilton,4,192.0,3,182.0,3.0,3.0
2010,16,button,5,189.0,2,177.0,2.0,5.0
2010,16,massa,6,128.0,0,128.0,0.0,6.0
2010,16,rosberg,7,122.0,0,122.0,0.0,7.0
2010,16,kubica,8,114.0,0,114.0,0.0,8.0
2010,16,michael_schumacher,9,54.0,0,46.0,0.0,10.0
2010,16,sutil,10,47.0,0,47.0,0.0,9.0
2010,16,barrichello,11,41.0,0,39.0,0.0,11.0
2010,16,kobayashi,12,27.0,0,21.0,0.0,12.0
2010,16,petrov,13,19.0,0,19.0,0.0,13.0
2010,16,hulkenberg,14,17.0,0,17.0,0.0,14.0
2010,16,liuzzi,15,13.0,0,13.0,0.0,15.0
2010,16,buemi,16,8.0,0,7.0,0.0,16.0
2010,16,rosa,17,6.0,0,6.0,0.0,17.0
2010,16,heidfeld,18,4.0,0,0.0,0.0,26.0
2010,16,alguersuari,19,3.0,0,3.0,0.0,18.0
2010,16,kovalainen,20,0.0,0,0.0,0.0,19.0
2010,16,trulli,21,0.0,0,0.0,0.0,22.0
2010,16,chandhok,22,0.0,0,0.0,0.0,20.0
2010,16,grassi,23,0.0,0,0.0,0.0,21.0
2010,16,glock,24,0.0,0,0.0,0.0,24.0
2010,16,bruno_senna,25,0.0,0,0.0,0.0,23.0
2010,16,yamamoto,26,0.0,0,0.0,0.0,25.0
2010,16,klien,27,0.0,0,0.0,0.0,27.0
2010,17,alonso,1,231.0,5,206.0,4.0,2.0
2010,17,webber,2,220.0,4,220.0,4.0,1.0
2010,17,hamilton,3,210.0,3,192.0,3.0,4.0
2010,17,vettel,4,206.0,3,206.0,3.0,3.0
2010,17,button,5,189.0,2,189.0,2.0,5.0
2010,17,massa,6,143.0,0,128.0,0.0,6.0
2010,17,kubica,7,124.0,0,114.0,0.0,8.0
2010,17,rosberg,8,122.0,0,122.0,0.0,7.0
2010,17,michael_schumacher,9,66.0,0,54.0,0.0,9.0
2010,17,barrichello,10,47.0,0,41.0,0.0,11.0
2010,17,sutil,11,47.0,0,47.0,0.0,10.0
2010,17,kobayashi,12,31.0,0,27.0,0.0,12.0
2010,17,liuzzi,13,21.0,0,13.0,0.0,15.0
2010,17,petrov,14,19.0,0,19.0,0.0,13.0
2010,17,hulkenberg,15,18.0,0,17.0,0.0,14.0
2010,17,buemi,16,8.0,0,8.0,0.0,16.0
2010,17,rosa,17,6.0,0,6.0,0.0,17.0
2010,17,heidfeld,18,6.0,0,4.0,0.0,18.0
2010,17,alguersuari,19,3.0,0,3.0,0.0,19.0
2010,17,kovalainen,20,0.0,0,0.0,0.0,20.0
2010,17,trulli,21,0.0,0,0.0,0.0,21.0
2010,17,chandhok,22,0.0,0,0.0,0.0,22.0
2010,17,bruno_senna,23,0.0,0,0.0,0.0,25.0
2010,17,grassi,24,0.0,0,0.0,0.0,23.0
2010,17,glock,25,0.0,0,0.0,0.0,24.0
2010,17,yamamoto,26,0.0,0,0.0,0.0,26.0
2010,17,klien,27,0.0,0,0.0,0.0,27.0
2010,18,alonso,1,246.0,5,231.0,5.0,1.0
2010,18,webber,2,238.0,4,220.0,4.0,2.0
2010,18,vettel,3,231.0,4,206.0,3.0,4.0
2010,18,hamilton,4,222.0,3,210.0,3.0,3.0
2010,18,button,5,199.0,2,189.0,2.0,5.0
2010,18,massa,6,143.0,0,143.0,0.0,6.0
2010,18,rosberg,7,130.0,0,122.0,0.0,8.0
2010,18,kubica,8,126.0,0,124.0,0.0,7.0
2010,18,michael_schumacher,9,72.0,0,66.0,0.0,9.0
2010,18,barrichello,10,47.0,0,47.0,0.0,10.0
2010,18,sutil,11,47.0,0,47.0,0.0,11.0
2010,18,kobayashi,12,32.0,0,31.0,0.0,12.0
2010,18,hulkenberg,13,22.0,0,18.0,0.0,15.0
2010,18,liuzzi,14,21.0,0,21.0,0.0,13.0
2010,18,petrov,15,19.0,0,19.0,0.0,14.0
2010,18,buemi,16,8.0,0,8.0,0.0,16.0
2010,18,rosa,17,6.0,0,6.0,0.0,17.0
2010,18,heidfeld,18,6.0,0,6.0,0.0,18.0
2010,18,alguersuari,19,3.0,0,3.0,0.0,19.0
2010,18,kovalainen,20,0.0,0,0.0,0.0,20.0
2010,18,trulli,21,0.0,0,0.0,0.0,21.0
2010,18,chandhok,22,0.0,0,0.0,0.0,22.0
2010,18,bruno_senna,23,0.0,0,0.0,0.0,23.0
2010,18,grassi,24,0.0,0,0.0,0.0,24.0
2010,18,glock,25,0.0,0,0.0,0.0,25.0
